,line_id,line_leading_fsize,line_max_fsize,line_is_same_fsize,line_is_same_fsize_with_prev,line_is_same_fsize_with_next,line_is_same_font,line_is_same_color,line_num_spans,line_left_margin,line_right_margin,line_top_margin,line_down_margin,line_is_most_left,line_is_most_right,line_is_align_with_prev,line_is_align_with_next,line_max_width,line_max_interspace,line_average_width,line_average_interspace,line_num_tokens,line_is_startswith_chinese,line_have_time_range,prev_line_id,prev_line_leading_fsize,prev_line_max_fsize,prev_line_is_same_fsize,prev_line_is_same_fsize_with_prev,prev_line_is_same_fsize_with_next,prev_line_is_same_font,prev_line_is_same_color,prev_line_num_spans,prev_line_left_margin,prev_line_right_margin,prev_line_top_margin,prev_line_down_margin,prev_line_is_most_left,prev_line_is_most_right,prev_line_is_align_with_prev,prev_line_is_align_with_next,prev_line_max_width,prev_line_max_interspace,prev_line_average_width,prev_line_average_interspace,prev_line_num_tokens,prev_line_is_startswith_chinese,prev_line_have_time_range,next_line_id,next_line_leading_fsize,next_line_max_fsize,next_line_is_same_fsize,next_line_is_same_fsize_with_prev,next_line_is_same_fsize_with_next,next_line_is_same_font,next_line_is_same_color,next_line_num_spans,next_line_left_margin,next_line_right_margin,next_line_top_margin,next_line_down_margin,next_line_is_most_left,next_line_is_most_right,next_line_is_align_with_prev,next_line_is_align_with_next,next_line_max_width,next_line_max_interspace,next_line_average_width,next_line_average_interspace,next_line_num_tokens,next_line_is_startswith_chinese,next_line_have_time_range,span_font,span_is_bold,span_color,span_normalized_fsize,span_id,span_width,span_left,span_right,span_is_most_left,span_is_most_right,span_left_margin,span_right_margin,span_is_align_with_prev_line,span_is_align_with_next_line,span_num_tokens,span_is_startswith_chinese,span_first_token,span_first_token_tag,span_last_token,span_last_token_tag,span_leading_tag,span_text_is_time_range,prev_span_font,prev_span_is_bold,prev_span_color,prev_span_normalized_fsize,prev_span_id,prev_span_width,prev_span_left,prev_span_right,prev_span_is_most_left,prev_span_is_most_right,prev_span_left_margin,prev_span_right_margin,prev_span_is_align_with_prev_line,prev_span_is_align_with_next_line,prev_span_num_tokens,prev_span_is_startswith_chinese,prev_span_first_token,prev_span_first_token_tag,prev_span_last_token,prev_span_last_token_tag,prev_span_leading_tag,prev_span_text_is_time_range,next_span_font,next_span_is_bold,next_span_color,next_span_normalized_fsize,next_span_id,next_span_width,next_span_left,next_span_right,next_span_is_most_left,next_span_is_most_right,next_span_left_margin,next_span_right_margin,next_span_is_align_with_prev_line,next_span_is_align_with_next_line,next_span_num_tokens,next_span_is_startswith_chinese,next_span_first_token,next_span_first_token_tag,next_span_last_token,next_span_last_token_tag,next_span_leading_tag,next_span_text_is_time_range,label
142,False,0.75,0.75,True,True,False,True,True,0,65.12109375,23.3602294921875,9.2550048828125,9.64501953125,True,True,False,False,88.4813232421875,0.0,88.4813232421875,0.0,6,True,False,False,0.0,0.0,True,True,True,True,True,0.0,107.25,86.25009155273438,127.364990234375,9.2550048828125,False,True,True,False,20.999908447265625,0.0,20.999908447265625,0.0,2.0,True,True,False,1.5,1.5,True,False,True,True,True,0.0,0.0,43.13446044921875,9.64501953125,0.0150146484375,True,True,False,False,43.13446044921875,0.0,43.13446044921875,0.0,6.0,False,True,True,True,False,0.5,True,88.4813232421875,65.12109375,23.3602294921875,True,True,65.12109375,23.3602294921875,False,False,6,True,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
143,False,0.75,0.75,True,False,True,True,True,0,65.12109375,27.365264892578125,8.7750244140625,10.1400146484375,True,True,False,True,92.48635864257812,0.0,92.48635864257812,0.0,6,True,False,False,1.5,1.5,True,True,False,True,True,0.0,107.25,133.38958740234375,137.489990234375,8.7750244140625,False,True,False,False,26.13958740234375,0.0,26.13958740234375,0.0,4.0,False,True,False,0.75,0.75,True,True,True,True,True,0.0,79.59375,80.99967956542969,10.1400146484375,10.125,True,True,True,False,160.5934295654297,0.0,160.5934295654297,0.0,14.0,False,False,True,True,False,0.5,True,92.48635864257812,65.12109375,27.365264892578125,True,True,65.12109375,27.365264892578125,False,True,6,True,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
144,False,0.0,0.0,True,True,True,True,True,0,14.47265625,10.499954223632812,9.27001953125,0.0,True,True,True,True,24.972610473632812,0.0,24.972610473632812,0.0,2,True,True,False,1.5,1.5,True,False,True,True,True,0.0,107.25,129.38455200195312,137.010009765625,9.27001953125,False,True,False,True,22.134552001953125,0.0,22.134552001953125,0.0,4.0,False,True,False,0.0,0.0,True,True,True,True,True,0.0,0.0,20.999908447265625,0.0,0.0,True,True,True,True,20.999908447265625,0.0,20.999908447265625,0.0,2.0,True,True,True,True,True,0.0,True,24.972610473632812,14.47265625,10.499954223632812,True,True,14.47265625,10.499954223632812,True,True,2,True,False,True,False,True,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
145,False,0.75,0.75,True,True,True,True,True,0,65.12109375,49.49981689453125,0.8699951171875,10.125,True,True,True,False,114.62091064453125,0.0,114.62091064453125,0.0,10,False,False,False,0.75,0.75,True,True,True,True,True,0.0,27.65625,167.24977111816406,137.5050048828125,0.8699951171875,False,True,True,True,139.59352111816406,0.0,139.59352111816406,0.0,12.0,False,False,False,1.5,1.5,True,True,True,True,True,0.0,0.0,43.13446044921875,10.125,0.0150146484375,True,True,False,False,43.13446044921875,0.0,43.13446044921875,0.0,6.0,False,True,False,False,False,0.5,True,114.62091064453125,65.12109375,49.49981689453125,True,True,65.12109375,49.49981689453125,True,False,10,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
146,False,0.75,0.75,True,True,True,True,True,0,65.12109375,27.365264892578125,9.2550048828125,10.1400146484375,True,True,False,True,92.48635864257812,0.0,92.48635864257812,0.0,6,True,False,False,0.0,0.0,True,True,True,True,True,0.0,107.25,107.25,127.364990234375,9.2550048828125,False,True,True,False,0.0,0.0,0.0,0.0,0.0,True,True,False,0.75,0.75,True,True,True,True,True,0.0,79.59375,59.99977111816406,10.1400146484375,10.125,True,True,True,False,139.59352111816406,0.0,139.59352111816406,0.0,12.0,False,False,True,True,False,0.5,True,92.48635864257812,65.12109375,27.365264892578125,True,True,65.12109375,27.365264892578125,False,True,6,True,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
147,False,0.0,0.0,True,True,True,True,True,0,14.47265625,10.499954223632812,9.27001953125,0.0,True,True,True,True,3.9727020263671875,0.0,3.9727020263671875,0.0,0,True,True,False,1.5,1.5,True,True,True,True,True,0.0,107.25,129.38455200195312,137.489990234375,9.27001953125,False,True,False,True,22.134552001953125,0.0,22.134552001953125,0.0,4.0,False,True,False,0.0,0.0,True,True,True,True,True,0.0,0.0,20.999908447265625,0.0,0.0,True,True,True,True,20.999908447265625,0.0,20.999908447265625,0.0,2.0,True,True,True,True,True,0.0,True,3.9727020263671875,14.47265625,10.499954223632812,True,True,14.47265625,10.499954223632812,True,True,0,True,False,True,False,False,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
148,False,0.75,0.75,True,True,True,True,True,0,65.12109375,49.49981689453125,0.8699951171875,10.125,True,True,True,False,114.62091064453125,0.0,114.62091064453125,0.0,10,False,False,False,0.75,0.75,True,True,True,True,True,0.0,27.65625,146.24986267089844,137.5050048828125,0.8699951171875,False,True,True,True,118.59361267089844,0.0,118.59361267089844,0.0,10.0,False,False,False,1.5,1.5,True,True,True,True,True,0.0,0.0,43.13446044921875,10.125,0.0150146484375,True,True,False,False,43.13446044921875,0.0,43.13446044921875,0.0,6.0,False,True,False,False,False,0.5,True,114.62091064453125,65.12109375,49.49981689453125,True,True,65.12109375,49.49981689453125,True,False,10,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
149,False,0.75,0.75,True,True,True,True,True,0,65.12109375,27.365264892578125,9.2550048828125,10.1400146484375,True,True,False,True,92.48635864257812,0.0,92.48635864257812,0.0,6,True,False,False,0.0,0.0,True,True,True,True,True,0.0,107.25,107.25,127.364990234375,9.2550048828125,False,True,True,False,0.0,0.0,0.0,0.0,0.0,True,True,False,0.75,0.75,True,True,True,True,True,0.0,79.59375,133.4994354248047,10.1400146484375,10.125,True,False,True,False,213.0931854248047,0.0,213.0931854248047,0.0,19.0,False,True,True,True,False,0.5,True,92.48635864257812,65.12109375,27.365264892578125,True,True,65.12109375,27.365264892578125,False,True,6,True,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
150,False,0.0,0.0,True,True,True,True,True,0,14.47265625,62.99971008300781,9.27001953125,0.0,True,False,True,True,77.47236633300781,0.0,77.47236633300781,0.0,7,True,False,False,1.5,1.5,True,True,True,True,True,0.0,107.25,129.38455200195312,137.489990234375,9.27001953125,False,True,False,True,22.134552001953125,0.0,22.134552001953125,0.0,4.0,False,True,False,0.0,0.0,True,True,True,True,True,0.0,0.0,20.999908447265625,0.0,5.046911239624023,True,True,True,False,20.999908447265625,0.0,20.999908447265625,0.0,2.0,True,True,True,True,True,0.0,True,77.47236633300781,14.47265625,62.99971008300781,True,False,14.47265625,62.99971008300781,True,True,7,True,False,True,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
151,False,0.75,0.75,True,True,True,True,True,0,65.12109375,49.49981689453125,0.8699951171875,5.078088760375977,True,True,True,True,114.62091064453125,0.0,114.62091064453125,0.0,10,False,False,False,0.75,0.75,True,True,True,True,True,0.0,27.65625,219.74952697753906,137.5050048828125,0.8699951171875,False,False,True,True,192.09327697753906,0.0,192.09327697753906,0.0,17.0,False,True,False,0.75,0.75,True,True,True,True,True,0.0,79.59375,91.4996337890625,5.078088760375977,10.124987602233887,True,True,True,False,171.0933837890625,0.0,171.0933837890625,0.0,15.0,False,False,False,False,False,0.5,True,114.62091064453125,65.12109375,49.49981689453125,True,True,65.12109375,49.49981689453125,True,True,10,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
152,False,0.0,0.0,True,True,True,True,True,0,14.47265625,20.999908447265625,4.208093643188477,1.239776611328125e-05,True,True,True,True,35.472564697265625,0.0,35.472564697265625,0.0,3,True,True,False,0.0,0.0,True,True,True,True,True,0.0,107.25,107.25,127.364990234375,4.208093643188477,False,True,True,True,0.0,0.0,0.0,0.0,0.0,True,True,False,0.0,0.0,True,True,True,True,True,0.0,0.0,10.499954223632812,1.239776611328125e-05,1.1444091796875e-05,True,True,True,True,10.499954223632812,0.0,10.499954223632812,0.0,1.0,True,True,True,True,True,0.0,True,35.472564697265625,14.47265625,20.999908447265625,True,True,14.47265625,20.999908447265625,True,True,3,True,False,True,False,False,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
153,False,0.75,0.75,True,True,True,True,True,0,65.12109375,59.99977111816406,0.8699827194213867,10.125011444091797,True,True,True,False,125.12086486816406,0.0,125.12086486816406,0.0,11,False,False,False,0.75,0.75,True,True,True,True,True,0.0,27.65625,177.74972534179688,132.44307899475098,0.8699827194213867,False,True,True,True,150.09347534179688,0.0,150.09347534179688,0.0,13.0,False,False,False,1.5,1.5,True,True,False,True,True,0.0,0.0,43.13446044921875,10.125011444091797,8.70001220703125,True,True,False,False,43.13446044921875,0.0,43.13446044921875,0.0,6.0,False,True,False,False,False,0.5,True,125.12086486816406,65.12109375,59.99977111816406,True,True,65.12109375,59.99977111816406,True,False,11,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
154,False,0.75,0.75,True,True,False,True,True,0,65.12109375,27.365264892578125,9.255016326904297,18.82501220703125,True,True,False,True,92.48635864257812,0.0,92.48635864257812,0.0,6,True,False,False,0.0,0.0,True,True,True,True,True,0.0,107.25,96.75004577636719,127.36500263214111,9.255016326904297,False,True,True,False,10.499954223632812,0.0,10.499954223632812,0.0,1.0,True,True,,,,,,,,,,,,,,,,,,,,,,,,,True,True,False,0.5,True,92.48635864257812,65.12109375,27.365264892578125,True,True,65.12109375,27.365264892578125,False,True,6,True,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
155,False,1.5,1.5,True,True,False,True,True,0,0.0,47.139495849609375,10.125,0.47998046875,True,True,False,True,47.139495849609375,0.0,47.139495849609375,0.0,6,False,True,False,0.75,0.75,True,True,True,True,True,0.0,65.12109375,70.49972534179688,0.8699951171875,10.125,True,True,True,False,135.62081909179688,0.0,135.62081909179688,0.0,12.0,False,False,False,0.0,0.0,True,False,False,True,True,0.0,0.0,4.005035400390625,0.47998046875,0.4949951171875,True,True,True,False,4.005035400390625,0.0,4.005035400390625,0.0,0.0,True,True,False,False,False,1.0,True,47.139495849609375,0.0,47.139495849609375,True,True,0.0,47.139495849609375,False,True,6,False,False,False,False,False,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
156,False,1.5,1.5,True,False,True,True,True,0,0.0,43.13446044921875,9.64501953125,0.0150146484375,True,True,False,False,43.13446044921875,0.0,43.13446044921875,0.0,6,False,True,False,0.75,0.75,True,True,False,True,True,0.0,65.12109375,23.3602294921875,9.2550048828125,9.64501953125,True,True,False,False,88.4813232421875,0.0,88.4813232421875,0.0,6.0,True,False,False,0.75,0.75,True,True,False,True,True,0.0,79.59375,33.86018371582031,0.0150146484375,9.64501953125,True,True,False,False,113.45393371582031,0.0,113.45393371582031,0.0,8.0,True,False,False,False,False,1.0,True,43.13446044921875,0.0,43.13446044921875,True,True,0.0,43.13446044921875,False,False,6,False,False,False,False,True,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
157,False,0.75,0.75,True,True,True,True,True,0,79.59375,80.99967956542969,10.1400146484375,10.125,True,True,True,False,160.5934295654297,0.0,160.5934295654297,0.0,14,False,False,False,0.75,0.75,True,False,True,True,True,0.0,65.12109375,27.365264892578125,8.7750244140625,10.1400146484375,True,True,False,True,92.48635864257812,0.0,92.48635864257812,0.0,6.0,True,False,False,1.5,1.5,True,True,False,True,True,0.0,0.0,26.13958740234375,10.125,0.47998046875,True,True,False,True,26.13958740234375,0.0,26.13958740234375,0.0,4.0,False,True,False,False,False,0.5,True,160.5934295654297,79.59375,80.99967956542969,True,True,79.59375,80.99967956542969,True,False,14,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
158,False,0.0,0.0,True,True,True,True,True,0,0.0,20.999908447265625,0.0,0.0,True,True,True,True,20.999908447265625,0.0,20.999908447265625,0.0,2,True,True,False,0.0,0.0,True,True,True,True,True,0.0,14.47265625,10.499954223632812,9.27001953125,0.0,True,True,True,True,24.972610473632812,0.0,24.972610473632812,0.0,2.0,True,True,False,0.0,0.0,True,True,False,True,True,0.0,0.0,4.005035400390625,0.0,0.4949951171875,True,True,True,False,4.005035400390625,0.0,4.005035400390625,0.0,0.0,True,True,True,True,True,0.0,True,20.999908447265625,0.0,20.999908447265625,True,True,0.0,20.999908447265625,True,True,2,True,False,False,False,False,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
159,False,1.5,1.5,True,True,True,True,True,0,0.0,43.13446044921875,10.125,0.0150146484375,True,True,False,False,43.13446044921875,0.0,43.13446044921875,0.0,6,False,True,False,0.75,0.75,True,True,True,True,True,0.0,65.12109375,49.49981689453125,0.8699951171875,10.125,True,True,True,False,114.62091064453125,0.0,114.62091064453125,0.0,10.0,False,False,False,0.75,0.75,True,True,False,True,True,0.0,79.59375,12.860275268554688,0.0150146484375,9.64501953125,True,True,False,False,92.45402526855469,0.0,92.45402526855469,0.0,6.0,True,False,False,False,False,1.0,True,43.13446044921875,0.0,43.13446044921875,True,True,0.0,43.13446044921875,False,False,6,False,False,False,False,True,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
160,False,0.75,0.75,True,True,True,True,True,0,79.59375,59.99977111816406,10.1400146484375,10.125,True,True,True,False,139.59352111816406,0.0,139.59352111816406,0.0,12,False,False,False,0.75,0.75,True,True,True,True,True,0.0,65.12109375,27.365264892578125,9.2550048828125,10.1400146484375,True,True,False,True,92.48635864257812,0.0,92.48635864257812,0.0,6.0,True,False,False,1.5,1.5,True,True,False,True,True,0.0,0.0,26.13958740234375,10.125,0.47998046875,True,True,False,True,26.13958740234375,0.0,26.13958740234375,0.0,4.0,False,True,False,False,False,0.5,True,139.59352111816406,79.59375,59.99977111816406,True,True,79.59375,59.99977111816406,True,False,12,False,False,False,False,True,True,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
161,False,0.0,0.0,True,True,True,True,True,0,0.0,20.999908447265625,0.0,0.0,True,True,True,True,20.999908447265625,0.0,20.999908447265625,0.0,2,True,True,False,0.0,0.0,True,True,True,True,True,0.0,14.47265625,10.499954223632812,9.27001953125,0.0,True,True,True,True,3.9727020263671875,0.0,3.9727020263671875,0.0,0.0,True,True,False,0.0,0.0,True,True,False,True,True,0.0,0.0,4.005035400390625,0.0,0.4949951171875,True,True,True,False,4.005035400390625,0.0,4.005035400390625,0.0,0.0,True,True,True,True,True,0.0,True,20.999908447265625,0.0,20.999908447265625,True,True,0.0,20.999908447265625,True,True,2,True,True,False,False,False,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
162,False,1.5,1.5,True,True,True,True,True,0,0.0,43.13446044921875,10.125,0.0150146484375,True,True,False,False,43.13446044921875,0.0,43.13446044921875,0.0,6,False,True,False,0.75,0.75,True,True,True,True,True,0.0,65.12109375,49.49981689453125,0.8699951171875,10.125,True,True,True,False,114.62091064453125,0.0,114.62091064453125,0.0,10.0,False,False,False,0.75,0.75,True,True,False,True,True,0.0,79.59375,86.35993957519531,0.0150146484375,9.64501953125,True,False,False,False,165.9536895751953,0.0,165.9536895751953,0.0,13.0,True,True,False,False,False,1.0,True,43.13446044921875,0.0,43.13446044921875,True,True,0.0,43.13446044921875,False,False,6,False,False,False,False,True,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
163,False,0.75,0.75,True,True,True,True,True,0,79.59375,133.4994354248047,10.1400146484375,10.125,True,False,True,False,213.0931854248047,0.0,213.0931854248047,0.0,19,False,True,False,0.75,0.75,True,True,True,True,True,0.0,65.12109375,27.365264892578125,9.2550048828125,10.1400146484375,True,True,False,True,92.48635864257812,0.0,92.48635864257812,0.0,6.0,True,False,False,1.5,1.5,True,True,False,True,True,0.0,0.0,26.13958740234375,10.125,4.566930770874023,True,True,False,False,26.13958740234375,0.0,26.13958740234375,0.0,4.0,False,True,False,False,False,0.5,True,213.0931854248047,79.59375,133.4994354248047,True,False,79.59375,133.4994354248047,True,False,19,False,False,False,False,False,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
164,False,0.0,0.0,True,True,True,True,True,0,0.0,20.999908447265625,0.0,5.046911239624023,True,True,True,False,20.999908447265625,0.0,20.999908447265625,0.0,2,True,True,False,0.0,0.0,True,True,True,True,True,0.0,14.47265625,62.99971008300781,9.27001953125,0.0,True,False,True,True,77.47236633300781,0.0,77.47236633300781,0.0,7.0,True,False,False,0.75,0.75,True,True,False,True,True,0.0,79.59375,44.360137939453125,5.046911239624023,9.645007133483887,True,True,False,False,123.95388793945312,0.0,123.95388793945312,0.0,9.0,True,False,True,True,True,0.0,True,20.999908447265625,0.0,20.999908447265625,True,True,0.0,20.999908447265625,True,False,2,True,False,False,False,False,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
165,False,0.75,0.75,True,True,True,True,True,0,79.59375,91.4996337890625,5.078088760375977,10.124987602233887,True,True,True,False,171.0933837890625,0.0,171.0933837890625,0.0,15,False,False,False,0.75,0.75,True,True,True,True,True,0.0,65.12109375,49.49981689453125,0.8699951171875,5.078088760375977,True,True,True,True,114.62091064453125,0.0,114.62091064453125,0.0,10.0,False,False,False,1.5,1.5,True,True,False,True,True,0.0,0.0,36.63954162597656,10.124987602233887,0.4799919128417969,True,True,False,True,36.63954162597656,0.0,36.63954162597656,0.0,5.0,False,True,False,False,False,0.5,True,171.0933837890625,79.59375,91.4996337890625,True,True,79.59375,91.4996337890625,True,False,15,False,False,False,False,False,True,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
166,False,0.0,0.0,True,True,True,True,True,0,0.0,10.499954223632812,1.239776611328125e-05,1.1444091796875e-05,True,True,True,True,10.499954223632812,0.0,10.499954223632812,0.0,1,True,True,False,0.0,0.0,True,True,True,True,True,0.0,14.47265625,20.999908447265625,4.208093643188477,1.239776611328125e-05,True,True,True,True,35.472564697265625,0.0,35.472564697265625,0.0,3.0,True,True,False,0.0,0.0,True,True,True,True,True,0.0,0.0,4.005035400390625,1.1444091796875e-05,9.17999267578125,True,True,True,False,4.005035400390625,0.0,4.005035400390625,0.0,0.0,True,True,True,True,True,0.0,True,10.499954223632812,0.0,10.499954223632812,True,True,0.0,10.499954223632812,True,True,1,True,False,False,False,False,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
167,False,1.5,1.5,True,True,False,True,True,0,0.0,43.13446044921875,10.125011444091797,8.70001220703125,True,True,False,False,43.13446044921875,0.0,43.13446044921875,0.0,6,False,True,False,0.75,0.75,True,True,True,True,True,0.0,65.12109375,59.99977111816406,0.8699827194213867,10.125011444091797,True,True,True,False,125.12086486816406,0.0,125.12086486816406,0.0,11.0,False,False,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,1.0,True,43.13446044921875,0.0,43.13446044921875,True,True,0.0,43.13446044921875,False,False,6,False,False,False,False,True,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
168,False,0.0,0.0,True,False,False,True,True,0,0.0,4.005035400390625,0.47998046875,0.4949951171875,True,True,True,False,4.005035400390625,0.0,4.005035400390625,0.0,0,True,True,False,1.5,1.5,True,True,False,True,True,0.0,0.0,47.139495849609375,10.125,0.47998046875,True,True,False,True,47.139495849609375,0.0,47.139495849609375,0.0,6.0,False,True,False,0.75,0.75,True,False,True,True,True,0.0,79.59375,37.86521911621094,0.4949951171875,10.1400146484375,True,True,False,True,117.45896911621094,0.0,117.45896911621094,0.0,8.0,True,False,True,True,True,0.0,True,4.005035400390625,0.0,4.005035400390625,True,True,0.0,4.005035400390625,True,False,0,True,True,True,False,False,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
169,False,0.75,0.75,True,True,False,True,True,0,79.59375,33.86018371582031,0.0150146484375,9.64501953125,True,True,False,False,113.45393371582031,0.0,113.45393371582031,0.0,8,True,False,False,1.5,1.5,True,False,True,True,True,0.0,0.0,43.13446044921875,9.64501953125,0.0150146484375,True,True,False,False,43.13446044921875,0.0,43.13446044921875,0.0,6.0,False,True,False,1.5,1.5,True,False,True,True,True,0.0,0.0,22.134552001953125,9.64501953125,0.0150146484375,True,True,False,False,22.134552001953125,0.0,22.134552001953125,0.0,4.0,False,True,True,True,False,0.5,True,113.45393371582031,79.59375,33.86018371582031,True,True,79.59375,33.86018371582031,False,False,8,True,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
170,False,1.5,1.5,True,True,False,True,True,0,0.0,26.13958740234375,10.125,0.47998046875,True,True,False,True,26.13958740234375,0.0,26.13958740234375,0.0,4,False,True,False,0.75,0.75,True,True,True,True,True,0.0,79.59375,80.99967956542969,10.1400146484375,10.125,True,True,True,False,160.5934295654297,0.0,160.5934295654297,0.0,14.0,False,False,False,0.0,0.0,True,False,True,True,True,0.0,0.0,0.0,0.47998046875,0.0,True,True,True,True,0.0,0.0,0.0,0.0,0.0,True,True,False,False,False,1.0,True,26.13958740234375,0.0,26.13958740234375,True,True,0.0,26.13958740234375,False,True,4,False,False,False,False,False,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
171,False,0.75,0.75,True,True,False,True,True,0,79.59375,12.860275268554688,0.0150146484375,9.64501953125,True,True,False,False,92.45402526855469,0.0,92.45402526855469,0.0,6,True,False,False,1.5,1.5,True,True,True,True,True,0.0,0.0,43.13446044921875,10.125,0.0150146484375,True,True,False,False,43.13446044921875,0.0,43.13446044921875,0.0,6.0,False,True,False,1.5,1.5,True,False,True,True,True,0.0,0.0,22.134552001953125,9.64501953125,0.0150146484375,True,True,False,False,22.134552001953125,0.0,22.134552001953125,0.0,4.0,False,True,True,True,False,0.5,True,92.45402526855469,79.59375,12.860275268554688,True,True,79.59375,12.860275268554688,False,False,6,True,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
172,False,1.5,1.5,True,True,False,True,True,0,0.0,26.13958740234375,10.125,0.47998046875,True,True,False,True,26.13958740234375,0.0,26.13958740234375,0.0,4,False,True,False,0.75,0.75,True,True,True,True,True,0.0,79.59375,59.99977111816406,10.1400146484375,10.125,True,True,True,False,139.59352111816406,0.0,139.59352111816406,0.0,12.0,False,False,False,0.0,0.0,True,False,True,True,True,0.0,0.0,0.0,0.47998046875,0.0,True,True,True,True,0.0,0.0,0.0,0.0,0.0,True,True,False,False,False,1.0,True,26.13958740234375,0.0,26.13958740234375,True,True,0.0,26.13958740234375,False,True,4,False,False,False,False,False,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
173,False,0.75,0.75,True,True,False,True,True,0,79.59375,86.35993957519531,0.0150146484375,9.64501953125,True,False,False,False,165.9536895751953,0.0,165.9536895751953,0.0,13,True,True,False,1.5,1.5,True,True,True,True,True,0.0,0.0,43.13446044921875,10.125,0.0150146484375,True,True,False,False,43.13446044921875,0.0,43.13446044921875,0.0,6.0,False,True,False,1.5,1.5,True,False,True,True,True,0.0,0.0,22.134552001953125,9.64501953125,5.061925888061523,True,True,False,True,22.134552001953125,0.0,22.134552001953125,0.0,4.0,False,True,True,True,False,0.5,True,165.9536895751953,79.59375,86.35993957519531,True,False,79.59375,86.35993957519531,False,False,13,True,False,False,False,False,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
174,False,1.5,1.5,True,True,False,True,True,0,0.0,26.13958740234375,10.125,4.566930770874023,True,True,False,False,26.13958740234375,0.0,26.13958740234375,0.0,4,False,True,False,0.75,0.75,True,True,True,True,True,0.0,79.59375,133.4994354248047,10.1400146484375,10.125,True,False,True,False,213.0931854248047,0.0,213.0931854248047,0.0,19.0,False,True,False,0.75,0.75,True,False,True,True,True,0.0,79.59375,48.36517333984375,4.566930770874023,10.140002250671387,True,True,False,True,127.95892333984375,0.0,127.95892333984375,0.0,9.0,True,False,False,False,False,1.0,True,26.13958740234375,0.0,26.13958740234375,True,True,0.0,26.13958740234375,False,False,4,False,False,False,False,False,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
